product_id,product_name,product_regime_tag,jurisdiction_code,jurisdiction_name,region,regulation_name,regulation_ref,enforcement_body,key_requirements,status,criticality,notes
1,Shampoing,Cosmétique rinse-off,SA,Saudi Arabia,Middle East,SASO Technical Regulation Cosmetics,SASO TR (aligned GSO 1943),SASO,Cosmetic safety; Arabic labelling,in_force,high,
1,Shampoing,Cosmétique rinse-off,SA,Saudi Arabia,Middle East,Saudi Arabia general consumer protection law,National consumer protection statute (SA),Saudi Arabia consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,SA,Saudi Arabia,Middle East,Saudi Arabia customs / import control,National customs code (SA),Saudi Arabia customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,SA,Saudi Arabia,Middle East,Saudi Arabia mandatory language labelling,National language/labelling law (SA),Saudi Arabia consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,SA,Saudi Arabia,Middle East,Saudi Arabia restrictions on cosmetic claims,National advertising/claim rules (SA),Saudi Arabia advertising standards / consumer authority,Substantiation of cosmetic claims; restrictions on therapeutic claims,in_force,medium,
1,Shampoing,Cosmétique rinse-off,SA,Saudi Arabia,Middle East,Saudi Arabia cosmetic packaging / waste rules,National packaging/EPR scheme (SA),Saudi Arabia environment / EPR authority,Producer responsibility for packaging waste; recyclability,in_force,medium,
1,Shampoing,Cosmétique rinse-off,AE,United Arab Emirates,Middle East,UAE Cabinet Resolution Cosmetics,Cabinet Decision 36/2019,MoHAP / ESMA,Notification; halal optional; Arabic label,in_force,critical,
1,Shampoing,Cosmétique rinse-off,AE,United Arab Emirates,Middle East,Dubai Municipality Cosmetics registration,DM Cosmetic registration,Dubai Municipality,Cosmetic import via Montaji,in_force,high,
1,Shampoing,Cosmétique rinse-off,AE,United Arab Emirates,Middle East,United Arab Emirates general consumer protection law,National consumer protection statute (AE),United Arab Emirates consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,AE,United Arab Emirates,Middle East,United Arab Emirates customs / import control,National customs code (AE),United Arab Emirates customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,AE,United Arab Emirates,Middle East,United Arab Emirates mandatory language labelling,National language/labelling law (AE),United Arab Emirates consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,AE,United Arab Emirates,Middle East,United Arab Emirates restrictions on cosmetic claims,National advertising/claim rules (AE),United Arab Emirates advertising standards / consumer authority,Substantiation of cosmetic claims; restrictions on therapeutic claims,in_force,medium,
1,Shampoing,Cosmétique rinse-off,AE,United Arab Emirates,Middle East,United Arab Emirates cosmetic packaging / waste rules,National packaging/EPR scheme (AE),United Arab Emirates environment / EPR authority,Producer responsibility for packaging waste; recyclability,in_force,medium,
1,Shampoing,Cosmétique rinse-off,AE-AUH,Abu Dhabi,Middle East,Abu Dhabi municipal product control,Emirate-level municipality rules (AE-AUH),Abu Dhabi Municipality,Local import/inspection,in_force,medium,
1,Shampoing,Cosmétique rinse-off,AE-AUH,Abu Dhabi,Middle East,Abu Dhabi general consumer protection law,National consumer protection statute (AE-AUH),Abu Dhabi consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,AE-AUH,Abu Dhabi,Middle East,Abu Dhabi customs / import control,National customs code (AE-AUH),Abu Dhabi customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,AE-AUH,Abu Dhabi,Middle East,Abu Dhabi mandatory language labelling,National language/labelling law (AE-AUH),Abu Dhabi consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,AE-AUH,Abu Dhabi,Middle East,Abu Dhabi restrictions on cosmetic claims,National advertising/claim rules (AE-AUH),Abu Dhabi advertising standards / consumer authority,Substantiation of cosmetic claims; restrictions on therapeutic claims,in_force,medium,
1,Shampoing,Cosmétique rinse-off,AE-AUH,Abu Dhabi,Middle East,Abu Dhabi cosmetic packaging / waste rules,National packaging/EPR scheme (AE-AUH),Abu Dhabi environment / EPR authority,Producer responsibility for packaging waste; recyclability,in_force,medium,
1,Shampoing,Cosmétique rinse-off,AE-DXB,Dubai,Middle East,Dubai municipal product control,Emirate-level municipality rules (AE-DXB),Dubai Municipality,Local import/inspection,in_force,medium,
1,Shampoing,Cosmétique rinse-off,AE-DXB,Dubai,Middle East,Dubai general consumer protection law,National consumer protection statute (AE-DXB),Dubai consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,AE-DXB,Dubai,Middle East,Dubai customs / import control,National customs code (AE-DXB),Dubai customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,AE-DXB,Dubai,Middle East,Dubai mandatory language labelling,National language/labelling law (AE-DXB),Dubai consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,AE-DXB,Dubai,Middle East,Dubai restrictions on cosmetic claims,National advertising/claim rules (AE-DXB),Dubai advertising standards / consumer authority,Substantiation of cosmetic claims; restrictions on therapeutic claims,in_force,medium,
1,Shampoing,Cosmétique rinse-off,AE-DXB,Dubai,Middle East,Dubai cosmetic packaging / waste rules,National packaging/EPR scheme (AE-DXB),Dubai environment / EPR authority,Producer responsibility for packaging waste; recyclability,in_force,medium,
1,Shampoing,Cosmétique rinse-off,AE-SHJ,Sharjah,Middle East,Sharjah municipal product control,Emirate-level municipality rules (AE-SHJ),Sharjah Municipality,Local import/inspection,in_force,medium,
1,Shampoing,Cosmétique rinse-off,AE-SHJ,Sharjah,Middle East,Sharjah general consumer protection law,National consumer protection statute (AE-SHJ),Sharjah consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,AE-SHJ,Sharjah,Middle East,Sharjah customs / import control,National customs code (AE-SHJ),Sharjah customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,AE-SHJ,Sharjah,Middle East,Sharjah mandatory language labelling,National language/labelling law (AE-SHJ),Sharjah consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,AE-SHJ,Sharjah,Middle East,Sharjah restrictions on cosmetic claims,National advertising/claim rules (AE-SHJ),Sharjah advertising standards / consumer authority,Substantiation of cosmetic claims; restrictions on therapeutic claims,in_force,medium,
1,Shampoing,Cosmétique rinse-off,AE-SHJ,Sharjah,Middle East,Sharjah cosmetic packaging / waste rules,National packaging/EPR scheme (AE-SHJ),Sharjah environment / EPR authority,Producer responsibility for packaging waste; recyclability,in_force,medium,
1,Shampoing,Cosmétique rinse-off,AE-AJM,Ajman,Middle East,Ajman municipal product control,Emirate-level municipality rules (AE-AJM),Ajman Municipality,Local import/inspection,in_force,medium,
1,Shampoing,Cosmétique rinse-off,AE-AJM,Ajman,Middle East,Ajman general consumer protection law,National consumer protection statute (AE-AJM),Ajman consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,AE-AJM,Ajman,Middle East,Ajman customs / import control,National customs code (AE-AJM),Ajman customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,AE-AJM,Ajman,Middle East,Ajman mandatory language labelling,National language/labelling law (AE-AJM),Ajman consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,AE-AJM,Ajman,Middle East,Ajman restrictions on cosmetic claims,National advertising/claim rules (AE-AJM),Ajman advertising standards / consumer authority,Substantiation of cosmetic claims; restrictions on therapeutic claims,in_force,medium,
1,Shampoing,Cosmétique rinse-off,AE-AJM,Ajman,Middle East,Ajman cosmetic packaging / waste rules,National packaging/EPR scheme (AE-AJM),Ajman environment / EPR authority,Producer responsibility for packaging waste; recyclability,in_force,medium,
1,Shampoing,Cosmétique rinse-off,AE-UAQ,Umm Al Quwain,Middle East,Umm Al Quwain municipal product control,Emirate-level municipality rules (AE-UAQ),Umm Al Quwain Municipality,Local import/inspection,in_force,medium,
1,Shampoing,Cosmétique rinse-off,AE-UAQ,Umm Al Quwain,Middle East,Umm Al Quwain general consumer protection law,National consumer protection statute (AE-UAQ),Umm Al Quwain consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,AE-UAQ,Umm Al Quwain,Middle East,Umm Al Quwain customs / import control,National customs code (AE-UAQ),Umm Al Quwain customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,AE-UAQ,Umm Al Quwain,Middle East,Umm Al Quwain mandatory language labelling,National language/labelling law (AE-UAQ),Umm Al Quwain consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,AE-UAQ,Umm Al Quwain,Middle East,Umm Al Quwain restrictions on cosmetic claims,National advertising/claim rules (AE-UAQ),Umm Al Quwain advertising standards / consumer authority,Substantiation of cosmetic claims; restrictions on therapeutic claims,in_force,medium,
1,Shampoing,Cosmétique rinse-off,AE-UAQ,Umm Al Quwain,Middle East,Umm Al Quwain cosmetic packaging / waste rules,National packaging/EPR scheme (AE-UAQ),Umm Al Quwain environment / EPR authority,Producer responsibility for packaging waste; recyclability,in_force,medium,
1,Shampoing,Cosmétique rinse-off,AE-RAK,Ras Al Khaimah,Middle East,Ras Al Khaimah municipal product control,Emirate-level municipality rules (AE-RAK),Ras Al Khaimah Municipality,Local import/inspection,in_force,medium,
1,Shampoing,Cosmétique rinse-off,AE-RAK,Ras Al Khaimah,Middle East,Ras Al Khaimah general consumer protection law,National consumer protection statute (AE-RAK),Ras Al Khaimah consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,AE-RAK,Ras Al Khaimah,Middle East,Ras Al Khaimah customs / import control,National customs code (AE-RAK),Ras Al Khaimah customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,AE-RAK,Ras Al Khaimah,Middle East,Ras Al Khaimah mandatory language labelling,National language/labelling law (AE-RAK),Ras Al Khaimah consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,AE-RAK,Ras Al Khaimah,Middle East,Ras Al Khaimah restrictions on cosmetic claims,National advertising/claim rules (AE-RAK),Ras Al Khaimah advertising standards / consumer authority,Substantiation of cosmetic claims; restrictions on therapeutic claims,in_force,medium,
1,Shampoing,Cosmétique rinse-off,AE-RAK,Ras Al Khaimah,Middle East,Ras Al Khaimah cosmetic packaging / waste rules,National packaging/EPR scheme (AE-RAK),Ras Al Khaimah environment / EPR authority,Producer responsibility for packaging waste; recyclability,in_force,medium,
1,Shampoing,Cosmétique rinse-off,AE-FUJ,Fujairah,Middle East,Fujairah municipal product control,Emirate-level municipality rules (AE-FUJ),Fujairah Municipality,Local import/inspection,in_force,medium,
1,Shampoing,Cosmétique rinse-off,AE-FUJ,Fujairah,Middle East,Fujairah general consumer protection law,National consumer protection statute (AE-FUJ),Fujairah consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,AE-FUJ,Fujairah,Middle East,Fujairah customs / import control,National customs code (AE-FUJ),Fujairah customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
